Book ID,Title,Author,Image URL,Book URL,Description,Age,Genres
31,Առանց ինձ ո՞նց ես մնալու,Ժորժ Աբրահամյան,https://zangakbookstore.am/media/products/300x0/63721f280ee5921c9c7f45db1120702e.jpg,https://zangakbookstore.am/arants-indz-onts-es-mnalu,"Ժորժ Աբրահամյանի պատմվածքների հերոսները հասարակ ու անչափ համակրելի մարդիկ են, որոնք, հաղթահարելով կյանքի դժվարությունները, շարունակում են ապրել՝ պահպանելով գեղեցկությունները տեսնելու ու փոքրիկ ուրախությունների մեջ հոգեկան բավարարվածություն գտնելու հատկությունը: Իրանահայերի կյանքի մասին այս գողտրիկ պատմություններով վերստեղծվում է 20-րդ դարակեսի իրանահայ բազմերանգ միջավայրը՝ իր խորհրդատվությամբ ու հմայքով:",,"Կատակերգություն, Դրամա"
32,Կորած երեխայի պատմությունը,Էլենա Ֆերանտե,https://zangakbookstore.am/media/products/300x0/09ea0b8400ce2582670951150f934f80.jpg,https://zangakbookstore.am/korats-erekhayi-patmutyuny,"«Կորած երեխայի պատմությունը» եզրափակում է Էլենա Ֆերանտեի նեապոլիտանական քառագրությունը, որը սկսվում է «Իմ հանճարեղ ընկերուհին» սենսացիոն ընտանեկան սագայով, շարունակվում «Նոր ազգանվան պատմությունը» և «Հեռացողների և մնացողների պատմությունը» գրքերով: Շարքի վերջին մասում՝ «Կորած երեխայի պատմությունը» գրքում, երկու ընկերուհիների՝ Լիլայի և Էլենայի ընկերությունն անցնում է ժամանակի քննությունը: Երկուսն էլ ունեն ընտանիք, երեխաներ, սիրեկաններ... Սակայն որքան էլ ձգտել են փախչել Նեապոլի արվարձանային մռայլ միջավայրից, կյանքը նրանց նորից ստիպում է բախվել նեապոլիտանական իրականությանը:Լենուն ամուսնացել ու տեղափոխվել է Ֆլորենցիա, դարձել հայտնի գրող։ Բայց Նեապոլը նրան կլանում է իր մութհմայքով։ Լիլան չի կարողացել հեռանալ Նեապոլից։ Նա կայացած ձեռներեց է, բայց հաջողությունը նրան ավելի էներքաշել իտալական հարավի կենցաղային բարքերի, բամբասանքի ու ընտանեկան վեճերի հորձանուտ:",16.0,"Երիտասարդական, Դրամա"
33,Բառ ընդ ժամանակս (փափուկ),Գոհար Գալստյան,https://zangakbookstore.am/media/products/300x0/b3c8e2c13b2cee3b80f14750490d26e5.jpg,https://zangakbookstore.am/bar-ynd-zhamanaks-papuk,,16.0,Unknown
34,Բառ ընդ ժամանակս (կոշտ),Գոհար Գալստյան,https://zangakbookstore.am/media/products/300x0/a266417d6a6e2ac09072ca612dd4ef35.jpg,https://zangakbookstore.am/bar-ynd-zhamanaks-kosht,,16.0,Unknown
35,Ոչ մի շաբաթ առանց Իսահակյանի,Ավետիք Իսահակյան,https://zangakbookstore.am/media/products/300x0/c4f603e0727e181c99e73d16955fe567.jpg,https://zangakbookstore.am/och-mi-shabat-arants-isahakyani,"Ավետիք Իսահակյանի պոեզիան ծնվելով ժողովրդական ակունքներից, անցնելով զարգացման մեծ ուղի, հարստանալով նոր գույներով ու ձևերով՝ հենց ժողովրդին է վերադարձնում այն լավագույնը, որն ունի ժողովուրդը։  

Սակայն ժողովրդայնությունը Ավետիք Իսահակյանի բազմաժանր ստեղծագործութան միայն մեկ կողմն է։ Վարպետը ստեղծել է ընթերցողական ամենատարբեր ճաշակները բավարարող բազմազան ու տարբեր գործեր։ Փոքրածավալ քնարական բանաստեղծությունների կողքին հեղինակել է ծավալուն քնարական ու էպիկական պոեմներ, լեգենդներ ու բալլադներ, առակներ ու պատմվածքներ, վեպ, գրել հիանալի հուշեր։ Ավ. Իսահակյանի փոթորկուն կյանքի պատմությունն ինքնին մի մեծ վիպաշարի նյութ կարող է դառնալ։  

Կյանքի վաղ տարիներից սկսյալ Ավ. Իսահակյանը իր ակտիվ գրական ու քաղաքական գործունեության համար ենթարկվել է հալածանքների, բանտարկվել ու աքսորվել, երկար տարիներ անցկացրել արտասահմանում, իր մասնակցությունը բերել ազգային-ազատագրական պայքարին, իր ստեղծագործություններով արտացոլել ու ոգեշնչել այդ պայքարը։ Նա մեծ հայանպաստ գործունեություն է ծավալել արտասահամանում, իսկ Հայաստան վերադարձից հետո ջանքեր չի խնայել հայրենիքի գրական-մշակութային կյանքի զարգացման համար։ 

Եվ նրան նվիրելով «Զանգակ» հրատարակչության «Ոչ մի շաբաթ առանց գրականության» նախագծի արդեն ութերորդ գիրքը, մենք փորձել ենք բանաստեղծի կյանքի ու ստեղծագործության ընտրված՝ տարվա շաբաթներին համապատասխան 52 անդրադարձ–դրվագներով ընդհանուր գծերով ներկայացնել մեծ բանաստեղծին, մտավորականին ու հայրենասեր հայ մարդուն, նաև մեր հարգանքի տուրքը մատուցել նրա հիշատակին։",16.0,"Պոեզիա, Կենսագրություն"
36,Որսալով ալիքը,Ագաթա Քրիստի,https://zangakbookstore.am/media/products/300x0/bec420cd3ed9dec62fc4ba944b1b41dd.jpg,https://zangakbookstore.am/orsalov-aliqy,"Երիտասարդ այրու հետ ամուսնանալուց շաբաթներ անց Գորդոն Քլոուդը մահանում է Լոնդոնում՝ օդային ռմբակոծության ժամանակ, և նրա ողջ կարողությունն անցնում է կնոջը: Գորդոն Քլոուդի հարազատների կյանքում դրանով շատ բան է փոխվում, քանի որ նա օգնում էր բոլորին: Դեպքերի զարգացումը բերում է առեղծվածային սպանության, որի բացահայտումն էլ ստանձնում է հռչակավոր Էրքյուլ Պուարոն:",16.0,"Դրամա, Առեղծված"
37,Նմանակը,Աշոտ Աղաբաբյան,https://zangakbookstore.am/media/products/300x0/e3d94caf622b05acd559d3355e8bb55a.jpg,https://zangakbookstore.am/nmanaky,"Գեղարվեստական վեպի գլխավոր հերոսի նախատիպը ծնունդով Իջևանի Աչաջուր գյուղից ԽՍՀՄ հետախույզ Սմբատ Խոջոյանն է: Թուրքիայի խորհրդարանի իշխող կուսակցության պատգամավոր Մահմուդ Շովքեթի նմանակ հայ հետախույզին ԽՍՀՄ Գլխավոր հետախուզական վարչությունը գործուղում է Ստամբուլ՝ թուրք պատգամավորին «փոխարինելու»: Գաղտնիության պայմաններում մահացած ու թաղված պատգամավորի փոխարեն նրա նմանակ հայ հետախույզը մոտ երեք տարի «աշխատում» է խորհրդարանում` մինչև բացահայտվելը, որից հետո կարողանում է փախչել երկրից:
Հասկանալի պատճառով թուրք պատգամավորի և որոշ գործող անձանց անունները փոխված են: «Նմանակը», այնուամենայնիվ, գեղարվեստական վեպ է, չնայած դեպքերի ճշմարտացիությանը։",16.0,"Դետեկտիվ, Առեղծված"
38,Գաղութ,Աշոտ Աղաբաբյան,https://zangakbookstore.am/media/products/300x0/4fbe301956ff4c7c58dd0be04fd45980.jpg,https://zangakbookstore.am/gakhut,"Սույն գործը անկախ Հայաստանի 90-ականների հիշարժան դեպքերի, իրադարձությունների տարեգրությունն է՝ ականատես-գրողի վավերագրական, հավաստի տվյալներով: Յոթ մասից բաղկացած գրքի «Գաղութը» գլխում ՀՀ բանտերի, գաղութների իրավիճակն ու գողական աշխարհի նիստուկացն է, որի վկան է եղել հեղինակը՝ պարբերաբար շրջագայելով բանտերում եւ գրողի քննախույզ հայացքով հետազոտելով կալանավորների աննախանձելի միջավայրը։",16.0,"Պատմական գեղարվեստական գրականություն, Կենսագրություն"
39,Մենակը,Աշոտ Աղաբաբյան,https://zangakbookstore.am/media/products/300x0/8bc4778be8394ad5ce677e8987d09e0b.jpg,https://zangakbookstore.am/menaky-1,"Այս գրքում ընթերցողն աոաջին անգամ կծանոթանա վերջին տասնամյակներում պետական գաղտնիք համարվող մի շարք իրադարձությունների բացահայտումներին, nրոնք առաջին հայացքից առասպելական են թվում, սակայն բացարձակ իրական դեպքեր են: Վեպի հիմքում հայտնի ակադեմիկոսի հայտնագործություններն են։ Առաջին անգամ ընթերցողին ամբողջովին կներկայանա համաշխարհային գիտության այս հսկայի իրոք առասպելական ոդիսականը: Սակայն «Մենակը» վեպը գեղարվեստական ստեղծագործություն է, և նրա գլխավոր հերոս Առնո Սարոյանը իրականում մարմնավորում է երկու հոգու՝ գիտնականի և հայտնի գրողի կերպարները: Վեպում անձնական կյանքի դրվագները բացառապես Առնո Սարոյնինն են և որևէ կապ չունեն գիտնականի հետ: Դեպքերը տեղի են ունենում Հայաստանում և Մոսկվայում: Ընթերցողը հերոսներից շատերին կճանաչի, քանի որ, ի տարբերություն հեղինակի նախորդ՝ «Ռեզիդենտը» վեպի, այս գրքում գործող անձինք մեր ժամանակակիցներն են:",16.0,"Կենսագրություն, Առեղծված"
40,Երբ սիրում եմ քեզ,Հուսիկ Արա,https://zangakbookstore.am/media/products/300x0/9dbe7006896c7c4fac007493e82d04d7.jpg,https://zangakbookstore.am/erb-sirum-em-qez,"Գիրքն հիմնականում ամփոփում է Հուսիկ Արայի սիրային և հոգևոր թեմաներով գրված նոր բանաստեղծությունները: Այդ առումով ներկայացվող գիրքը որոշակի վկայություն է նաև հեղինակի այն հավատամքի, որ բանաստեղծությունը նախ Սեր է և Աստված: Ժողովածուն ամբողջացնելու նպատակով ներառված են այլ բանաստեղծական շարքեր ևս. «Գարնան և սիրո ջարդը», «Երևան նռնագույն քաղաք», և պարզապես հոգեվիճակներ։",16.0,"Պոեզիա, Ռոմանս"
41,Վերնասրահի զավակները,,https://zangakbookstore.am/media/products/300x0/42e54a39bc19f5c3e636078ffcd5c626.jpg,https://zangakbookstore.am/vernasrahi-zavaknery,"«Վերնասրահի զավակները», որ ծնունդ է տվել կինոյի անմահ գործերից մեկին՝ Մարսել Կառնեի համանուն ֆիլմին (1945), վերակենդանացնում է XIX դարի ֆրանսիական թատրոնի այն շրջանը, երբ մրցակցում էին էին հավասարապես մեծ ժողո վրդականություն վայելող մնջախաղը և մելոդրամը` ի դեմս մեծահամբավ արտիստներ Ժան-Գասպար Դըբյուրոյի և Ֆրե դերիկ Լըմետրի (տեքստում ներկայացված են որպես Բատիստ Տաբյուրո և Ֆրեդերիկ Լըպրենս): Ժակ Պրևերի սցենարը, ամբողջովին ներշնչված լինելով թատրոնից, այնքան գունեղ ու տպավորիչ է պատկերում՝ ժամանակի թատերաշխարհը,որ միանգամայն օրինաչափորեն տեղ է գրավել «Բեմ» մատենաշարում: Պրևերյան բանաստեղծական ռեալիզմի շարունակում են ու ոգով կյանքն ու թատրոնը շար փոխլրացնում իրար՝ ասպարեզ բերելով մարդկային կատակերգության դրաման և զավեշտը:",16.0,"Դրամա, Պոեզիա"
42,"Կա՛նգ առ, աստ երկիրն է հայոց",,https://zangakbookstore.am/media/products/300x0/a864ae20e1b79e690d2c16ee6fa627cd.jpg,https://zangakbookstore.am/kang-ar-ast-erkirn-e-hayots,"Գրքում ներկայացված են քաղվածքներ Հայկ Խաչատրյանի «Տիգրան Մեծ» և «Արտավազդ», Պերճ Զեյթունցյանի «Արշակ Երկրորդ» և Ստեփան Զորյանի «Պապ թագավոր» պատմավեպերից:",,"Պատմական գեղարվեստական գրականություն, Պոեզիա"
43,Կորուսյալ ժամանակը որոնելիս: Դեպի Սվանը,Մարսել Պրուստ,https://zangakbookstore.am/media/products/300x0/28501f9da9f8843d68662b213e4c222f.jpg,https://zangakbookstore.am/korusyal-zhamanaky-oronelis-depi-svany,"«Դեպի Սվանը» ֆրանսիացի նշանավոր վիպասան Մարսել Պրուստի (1871-1922) «Կորուսյալ ժամանակը որոնելիս» վիպաշարի առաջին վեպն է: Լույս է տեսել 1913 թվականին: «Դեպի Սվանը» համադրում է այսպես կոչված՝ խոստովանական վեպի և հուշագրական վեպի տարրեր, որտեղ անցյալն ու ներկան, միահյուսվելով միմյանց, բացահայտում են մարդկային մտքի զարմանալի ու անվերջ շարժումը դեպի ներս, դեպի ներաշխարհի խորքերը։ Ներկան և անցյալը, խորհրդածությունն ու հիշողությունը հայտնվում են ժամանակից դուրս և միավորվում մեկ պատկերի մեջ` ձևաբանելով այսպես կոչված «գիտակցության հոսք»։",16.0,"Դրամա, Կատակերգություն"
44,Նյութեղեն կյանքը,Մարգրիտ Դյուրաս,https://zangakbookstore.am/media/products/300x0/c4e7a5cff7dd8fd38d0ccb98eca2778e.jpg,https://zangakbookstore.am/nyutekhen-kyanqy,"Այս գիրքը ո՛չ սկիզբ ունի, ոչ վերջ և ոչ էլ միջնամաս: Չի լինում գիրք՝ առանց լինելու պատճառի, այս մեկն այդպիսին չէ: Այն լրագրագիր չէ, լրագրությանը չի առնչվում, այն ազատ է առօրյա իրադարձություններից: Ասենք՝ ընթերցանության գիրք է: Վեպից հեռու է բայց ավելի մոտ է վիպական գրությանը (լինելով հանդերձ բանավոր խոսք), քան օրաթերթի: Ես վարանում էի հրատարակել այն, բայց ոչ մի գրքային հղացում, որ ծրագրավորվում կամ արդեն գրվում է,  չէր կարող ունենալ «Նյութեղեն կյանքի» այս երերուն գրությունը, երթուդարձը՝ իմ ու իմ միջև, ձեր և իմ միջև, այն ժամանակամիջոցում, որն ընդհանուր է մեզ համար:
 Մարգրիտ Դյուրաս",16.0,"Դրամա, Կատակերգություն"
45,Ձեռագիր,Աշոտ Նրկրարանց,https://zangakbookstore.am/media/products/300x0/a1c0b4e95f5f4d86a44deb1926d31771.jpg,https://zangakbookstore.am/dzeragir,"Ես ցանկանում եմ, որ այս գիրքը դառնա լավ հիշո- ղություն ոչ միայն իմ, այլև քեզ համար: Այս կարևոր ճամ- փորդությունը ավարտելու համար խնդրում եմ, թող մատնահետքդ այս էջի ներքևի մասում՝ ամբողջացնելով սիրտը։

Այսպես մենք կթողնենք միասին մի անմիջական հետք, Մի կապ, որը կպահպանվի գրքի մեջ հավերժ։

Շնորհակալ եմ, որ կիսեցիր այս ճամփորդությունը:

Հեղինակի կողմից:",16.0,"Դրամա, Ռոմանս"
